Time;GPS3;GPS6;GPS11;GPS12;GPS17;GPS19;GPS24;GPS25;GPS29;GPS32;GLONASS1;GLONASS8;GLONASS9;GLONASS10;GLONASS11;GLONASS16;GLONASS18;GLONASS20;GLONASS26;
13.02.2024 11:16:05.500;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:05.600;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:05.700;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:05.800;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:05.900;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.000;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.100;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.200;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.300;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.400;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.500;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.600;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.700;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.800;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:06.900;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.000;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.100;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.200;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.300;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.400;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.500;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.600;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.700;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.800;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:07.900;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.000;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.100;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.200;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.300;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.400;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.500;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.600;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.700;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.800;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:08.900;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.000;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.100;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.200;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.300;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.400;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.500;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.600;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.700;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.800;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:09.900;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.000;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.100;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.200;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.300;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.400;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.500;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.600;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.700;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.800;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:10.900;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.000;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.100;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.200;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.300;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.400;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.500;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.600;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.700;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.800;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:11.900;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.000;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.100;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.200;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.300;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.400;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.500;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.600;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.700;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.800;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:12.900;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.000;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.100;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.200;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.300;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.400;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.500;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.600;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.700;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.800;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:13.900;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.000;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.100;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.200;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.300;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.400;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.500;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.600;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.700;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.800;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13.02.2024 11:16:14.900;0;41;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.000;0;41;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.100;0;41;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.200;0;41;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.300;0;41;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.400;0;41;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.500;0;41;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.600;0;40;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.700;0;40;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.800;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:15.900;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.000;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.100;0;40;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.200;0;40;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.300;0;40;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.400;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.500;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.600;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.700;0;41;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.800;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:16.900;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.000;0;40;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.100;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.200;0;39;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.300;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.400;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.500;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.600;0;39;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.700;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.800;0;38;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:17.900;0;39;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.000;0;39;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.100;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.200;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.300;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.400;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.500;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.600;0;39;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.700;0;38;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.800;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:18.900;0;38;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.000;0;38;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.100;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.200;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.300;0;39;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.400;0;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.500;0;39;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.600;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.700;0;38;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.800;0;37;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:19.900;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.000;0;37;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.100;0;37;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.200;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.300;0;37;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.400;0;37;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.500;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.600;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.700;0;37;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.800;0;37;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:20.900;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.000;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.100;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.200;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.300;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.400;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.500;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.600;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.700;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.800;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:21.900;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.000;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.100;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.200;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.300;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.400;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.500;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.600;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.700;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.800;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:22.900;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.000;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.100;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.200;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.300;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.400;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.500;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.600;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.700;0;40;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.800;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:23.900;0;40;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.000;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.100;0;40;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.200;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.300;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.400;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.500;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.600;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.700;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.800;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:24.900;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.000;0;39;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.100;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.200;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.300;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.400;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.500;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.600;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.700;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.800;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:25.900;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.000;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.100;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.200;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.300;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.400;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.500;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.600;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.700;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.800;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:26.900;0;38;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.000;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.100;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.200;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.300;0;39;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.400;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.500;0;37;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.600;0;37;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.700;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.800;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:27.900;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.000;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.100;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.200;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.300;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.400;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.500;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.600;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.700;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.800;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:28.900;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.000;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.100;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.200;0;37;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.300;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.400;0;37;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.500;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.600;0;37;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.700;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.800;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:29.900;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.000;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.100;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.200;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.300;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.400;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.500;0;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.600;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.700;0;38;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.800;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:30.900;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:31.000;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
13.02.2024 11:16:31.100;0;38;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;
